page_id,page_title,card_id,title,chart_type,status,missing_fields,url
1134665337,プロテック案件実績,691225406,島忠_累計新規案件数,badge_line_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/691225406
1134665337,プロテック案件実績,491639767,DCM_累計新規案件数,badge_line_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/491639767
1134665337,プロテック案件実績,400199465,週次_DCM新規案件数（コラボス）,badge_vert_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/400199465
1134665337,プロテック案件実績,382663062,週次_一建設新規案件数（コラボス）,badge_vert_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/382663062
1134665337,プロテック案件実績,1234487589,一建設_累計新規案件数,badge_line_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1234487589
1134665337,プロテック案件実績,1465957941,ユニット（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1465957941
1134665337,プロテック案件実績,1252179431,コラボス_累計新規案件数,badge_line_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1252179431
1134665337,プロテック案件実績,1254719814,コーナン_累計新規案件数,badge_line_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1254719814
1134665337,プロテック案件実績,1094235989,関西電力_累計新規案件数,badge_line_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1094235989
1134665337,プロテック案件実績,431395086,週次_ヤマダデンキ新規案件数（コラボス）,badge_vert_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/431395086
1134665337,プロテック案件実績,1560170550,ヤマダデンキ_累計新規案件数,badge_line_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1560170550
1134665337,プロテック案件実績,620429819,週次_コーナン新規案件数（コラボス）,badge_vert_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/620429819
1134665337,プロテック案件実績,2133931667,週次_新規案件数（コラボス）,badge_vert_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/2133931667
1134665337,プロテック案件実績,617367407,元請会社名（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/617367407
1134665337,プロテック案件実績,2060477552,週次_アイリスプラザ新規案件数（コラボス）,badge_vert_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/2060477552
1134665337,プロテック案件実績,1517610841,コラボス_元請け別新規案件数,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1517610841
1134665337,プロテック案件実績,131473852,コラボス_元請会社別新規案件数（昨対比）.,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/131473852
1134665337,プロテック案件実績,222570016,月次_新規案件数（コラボス）,badge_pop_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/222570016
1134665337,プロテック案件実績,25999181,アイリスプラザ_累計新規案件数,badge_line_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/25999181
1134665337,プロテック案件実績,1970933660,営業担当（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1970933660
1134665337,プロテック案件実績,1039323943,案件一覧,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1039323943
1134665337,プロテック案件実績,1322336018,週次_島忠新規案件数（コラボス）,badge_vert_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1322336018
1134665337,プロテック案件実績,1483605998,週次_関西電力新規案件数（コラボス）,badge_vert_stackedbar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1134665337/kpis/details/1483605998
1206453601,アパマン売上分析,1228599687,商品別_アパマン出荷現場数,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1228599687
1206453601,アパマン売上分析,1037821389,月別_アパマン出荷社数,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1037821389
1206453601,アパマン売上分析,222412946,出荷済社数_アパマン,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/222412946
1206453601,アパマン売上分析,8773866,チーム,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/8773866
1206453601,アパマン売上分析,1191654984,売上時期,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1191654984
1206453601,アパマン売上分析,1098878064,ステータス別_アパマン出荷現場数,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1098878064
1206453601,アパマン売上分析,1653484524,ステータス別_アパマン出荷現場数_年比較,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1653484524
1206453601,アパマン売上分析,36646733,ステータス別_アパマン出荷_平均単価,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/36646733
1206453601,アパマン売上分析,1331722491,担当者,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1331722491
1206453601,アパマン売上分析,1538070797,ステータス別_アパマン売上,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1538070797
1206453601,アパマン売上分析,23606368,ステータス別_アパマン売上_年比較,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/23606368
1206453601,アパマン売上分析,1200401997,材料別_アパマン売上,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1200401997
1206453601,アパマン売上分析,1515399157,ステータス別_アパマン出荷社数_年比較,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1515399157
1206453601,アパマン売上分析,975517784,ステータス別_ アパマン 出荷_平均単価_年比較,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/975517784
1206453601,アパマン売上分析,551221377,商品別_アパマン出荷社数,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/551221377
1206453601,アパマン売上分析,1776783351,営業所,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/1776783351
1206453601,アパマン売上分析,753260540,商品別_アパマン出荷_平均単価,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1206453601/kpis/details/753260540
1281028522,商談未確定・郵送件数検索,501835661,月別元請けごと郵送件数(前期),badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/501835661
1281028522,商談未確定・郵送件数検索,617367407,元請会社名（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/617367407
1281028522,商談未確定・郵送件数検索,745437269,その他元請別商談未確定件数(見積提案日基準),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/745437269
1281028522,商談未確定・郵送件数検索,793217449,郵送未確定率(今月),badge_singlevalue,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/793217449
1281028522,商談未確定・郵送件数検索,1458968856,月別元請けごと商談未確定件数(今期),badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1458968856
1281028522,商談未確定・郵送件数検索,1851052092,商談未確定率(見積提案日基準),badge_singlevalue,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1851052092
1281028522,商談未確定・郵送件数検索,849120903,郵送案件一覧(見積提案日基準),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/849120903
1281028522,商談未確定・郵送件数検索,192293578,施工店名（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/192293578
1281028522,商談未確定・郵送件数検索,868287800,月別施工店ごと郵送件数(今期),badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/868287800
1281028522,商談未確定・郵送件数検索,375432919,注力元請別商談未確定件数(見積提案日基準),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/375432919
1281028522,商談未確定・郵送件数検索,1274644734,月別施工店ごと郵送件数(前期),badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1274644734
1281028522,商談未確定・郵送件数検索,1392125953,郵送合計件数(見積提案日基準),badge_singlevalue,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1392125953
1281028522,商談未確定・郵送件数検索,1148770875,注力元請別郵送件数(今月),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1148770875
1281028522,商談未確定・郵送件数検索,1409183744,月別元請けごと商談未確定案件数(前期),badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1409183744
1281028522,商談未確定・郵送件数検索,999361246,月別元請けごと郵送件数(今期),badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/999361246
1281028522,商談未確定・郵送件数検索,719910242,商談日未確定案件一覧(見積提案日基準),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/719910242
1281028522,商談未確定・郵送件数検索,1465957941,ユニット（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1465957941
1281028522,商談未確定・郵送件数検索,2144385797,月別施工店ごと商談未確定件数(前期),badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/2144385797
1281028522,商談未確定・郵送件数検索,1669657755,その他元請別郵送件数(今月),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1669657755
1281028522,商談未確定・郵送件数検索,390114331,商談未確定案件数(見積提案日基準),badge_singlevalue,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/390114331
1281028522,商談未確定・郵送件数検索,1970933660,営業担当（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/1970933660
1281028522,商談未確定・郵送件数検索,138189276,月別施工店ごと商談未確定件数(今期),badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1281028522/kpis/details/138189276
1377736771,商談・現調案件検索,2106943822,注力元請け,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/2106943822
1377736771,商談・現調案件検索,987512664,畑井ユニット(現調予定案件数),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/987512664
1377736771,商談・現調案件検索,253788829,※詳細を見る際はエクスポートして使用,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/253788829
1377736771,商談・現調案件検索,1705199963,見積提出期限切れ(表),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1705199963
1377736771,商談・現調案件検索,767606906,現調予定案件数（コラボス）,badge_singlevalue,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/767606906
1377736771,商談・現調案件検索,1970933660,営業担当（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1970933660
1377736771,商談・現調案件検索,1143220652,注力元請け,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1143220652
1377736771,商談・現調案件検索,588559152,DCM,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/588559152
1377736771,商談・現調案件検索,1027555144,畑井ユニット(商談予定件数),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1027555144
1377736771,商談・現調案件検索,1505065106,儀保ユニット(現調予定件数),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1505065106
1377736771,商談・現調案件検索,1465957941,ユニット（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1465957941
1377736771,商談・現調案件検索,1526869847,坂本ユニット(商談予定件数),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1526869847
1377736771,商談・現調案件検索,1109778429,見積回収・一次チェック必要案件,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1109778429
1377736771,商談・現調案件検索,16508491,現調予定案件一覧,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/16508491
1377736771,商談・現調案件検索,1679642804,山﨑ユニット(商談予定件数),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1679642804
1377736771,商談・現調案件検索,102342635,商談予定件数（期間内）,badge_singlevalue,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/102342635
1377736771,商談・現調案件検索,1105156415,坂本ユニット(現調予定案件数),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1105156415
1377736771,商談・現調案件検索,617367407,元請会社名（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/617367407
1377736771,商談・現調案件検索,1228773089,山﨑ユニット(現調予定案件数),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1228773089
1377736771,商談・現調案件検索,900190539,DCM,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/900190539
1377736771,商談・現調案件検索,1156078344,儀保ユニット(商談予定件数),badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1156078344
1377736771,商談・現調案件検索,1336512521,その他,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/1336512521
1377736771,商談・現調案件検索,858072268,その他,badge_basic_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1377736771/kpis/details/858072268
1428843185,コラボス集計,1887804995,見積提出数_グラフ（見積提案日基準）,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1887804995
1428843185,コラボス集計,164598919,見積提出数_60万以上_グラフ（見積提案日基準）,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/164598919
1428843185,コラボス集計,17212857,契約金額_グラフ（結果確定日基準）,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/17212857
1428843185,コラボス集計,1492756894,契約金額,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1492756894
1428843185,コラボス集計,779700125,完工数_グラフ（工事完了日基準）,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/779700125
1428843185,コラボス集計,1970933660,営業担当（コラボス）,badge_dropdown_selector,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1970933660
1428843185,コラボス集計,988197674,契約率（3ヶ月移動平均/60万円以上）,badge_symbolline,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/988197674
1428843185,コラボス集計,1889903978,契約数_60万以上,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1889903978
1428843185,コラボス集計,691201626,完工数_60万以上,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/691201626
1428843185,コラボス集計,1532260531,見積提案数,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1532260531
1428843185,コラボス集計,532453145,契約率（12ヶ月移動平均）,badge_symbolline,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/532453145
1428843185,コラボス集計,1966591176,完工金額_60万以上_グラフ（工事完了日基準）,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1966591176
1428843185,コラボス集計,1718162296,案件数_60万以上,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1718162296
1428843185,コラボス集計,2075585989,契約金額_60万以上,badge_pivot_table,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/2075585989
1428843185,コラボス集計,1341077135,コラボス集計,badge_slicer,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1341077135
1428843185,コラボス集計,1754595176,完工数_60万以上_グラフ（工事完了日基準）,badge_vert_multibar,🟢 Đủ,-,https://astecpaints-co-jp.domo.com/page/1428843185/kpis/details/1754595176
